"SMC_ADAPTER","6","",""
"ADAPTOR_EN","3","",""
"PPVCCAS_S0_CPU","1","",""
"CPUIMVP_BOOT1G","3","",""
"CPIIMVP_BOOT1_RC","1","",""
"PP3V3_S0_GMUX_R","2","",""
"IMG_3504","1","",""
"SSD_PWR_EN","34","",""
"SSD_RESET_CONN_L","21","",""
"CHRGR_CSO","2","",""
"IMG_3519","1","",""
"PPBUS_G3H_TPAD_FLT","4","",""
"PPVBUS_E85","17","",""
"PP5V_G3H_LDO","16","",""
"PM_SLP_S0_L","82","",""
"PPBUS_SO_LCDBKLT_PWR","1","",""
"PP_VCORE","1","",""
"SLP_L","1","",""
"VR_EN","1","",""
"PPBUS12V_S5","2","",""
"12V_S5","44","",""
"LED_RETURN_5","4","",""
"LED_RETURN_4","4","",""
"LED_RETURN_3","4","",""
"LED_RETURN_2","5","",""
"CPU_PWRGD","21","",""
"SMC_BMON_ISENSE","42","",""
"P3V3SSD_VMON","13","",""
"PLT_RESET","12","",""
"PP3V3RHV_S4_TBTAPWR","2","",""
"IMG_6756","1","",""
"BLKT_PLT_RST_L","2","",""
"S0_MAINS","1","",""
"CPUIMVP_FB","1","",""
"CPUIMVP_FBA","1","",""
"PLT_RERST_L","2","",""
"ON_OFF","2","",""
"PPVIN_S0SW_LCDBKLT_R","12","",""
"LCDBKLT_SW","14","",""
"LVDS_CONN_B_CLK_F_N","1","",""
"ALL_SYS_PWRGD_R","8","This is a typo of ALL_SYS_PWRGD. When you see ALL_SYS_PWRGD_R, assume they meant to type ALL_SYS_PWRGD","ALL_SYS_PWRGD"
"IMVP_VR_ON","2","",""
"VCORE_S0_MCP","2","",""
"SAM_7536","1","",""
"LCD_IG_POWER_EN","1","",""
"PP1V35_S3RS0","1","",""
"SMC_CPUPKG_VSENSE","1","",""
"PM_1V5_PGD_L","1","",""
"PP1V35_S3RS0_CPU_DDR","1","",""
"ALLSYS_PWRGD","4","This is a typo of ALL_SYS_PWRGD. When you see ALLSYS_PWRGD, assume they meant to type ALL_SYS_PWRGD","ALL_SYS_PWRGD"
"IMVP_TON","1","",""
"DCIN_G3H","13","",""
"SMC_XTAL","22","",""
"PPGUB_G3H","1","",""
"KBD_ONOFF_L","1","",""
"SMC_ONOF","2","",""
"PP0V75_S0_MEM_VTT_A","1","",""
"P1V05S0_VTT","1","",""
"P1V05S0_VTTREF","1","",""
"PP1V05_S0_VREF","1","",""
"PP1V05_S0_VBST","1","",""
"PPBUS_G3H_R","26","",""
"WIFI_EVENT_L","9","",""
"PPVCORE_CPU_S0","3","",""
"LCD_HPD_CONN","34","",""
"EDP_BKTL_EN","1","",""
"DCINVSENS_EN_L","7","",""
"PP12V_G3H_ACDC","1","",""
"PP12V_S0_PS","2","",""
"PP3V3_S0_T29","1","",""
"PP1V05_S0_T29","1","",""
"PPVAXG_S0","5","",""
"PVIN_G3H_P3V42G3H","1","",""
"CPUTHMSNS_DUR_SEL","1","",""
"PM_LSP_S4_L","1","",""
"PP5V_S4_RS3","3","",""
"SMCBC_OK","1","",""
"PP1V35_GPU_REG","2","",""
"PPVDDC1_SO_ISENSE","1","",""
"SMC_RX_L","3","",""
"BUF_VAL","1","",""
"IC_VAL","1","",""
"SMC_BC_OK","6","",""
"CHRGR_DCIN","1","",""
"PPDDR_S3","2","",""
"IMG_20170829_232431","1","",""
"P3V3S0_EN_L","2","",""
"P3V4_S0_SS","1","",""
"INSN_HS_OTHER_P","1","",""
"PCB_CLK24K_XTALOUT","1","",""
"PP3V42_G3HOT","1","",""
"PP3V3_S0SW_SSD_FLT","18","",""
"SSD_RESET_CON_L","1","",""
"PCH_CLK100M_SATA_N","1","",""
"VCOMP_R","1","",""
"VNEG_R","1","",""
"CCCSAS0_RTN","1","",""
"VCCSAS0_DRVH","1","",""
"G3_POWERON_L","6","",""
"PP5V_S3_USB_B_ILIM","1","",""
"PPMCPCORE_S0","1","",""
"PP2V5_S0","2","",""
"PP1V8R1V5_S3","2","",""
"PP1V8R1V5_S0","1","",""
"PP1V5_EXP_S0","1","",""
"PP1V05_ENET","2","",""
"PPBUS_FW_FWBOOST","1","",""
"PP10V_FW","1","",""
"PP1V1_S0GPU","4","",""
"SMS_ONOFF_L","1","",""
"RTC_CLK32K_XTALOUT_R","3","",""
"PP5V_3S","1","",""
"WS_LEFT_SHIFT_KEY","2","",""
"SMBUS_PCH","2","",""
"PP5VIN_S5_HS_COMPUTING","1","",""
"PPVIN_S5_HS_GPU","2","",""
"PPVIN_S5_HS_OTHER","1","",""
"P3V3S5_PGOOD","9","",""
"P1V8SO_PGOOD","1","",""
"P3V3S5_REG_EN","1","",""
"PP3V3_S5_EN_L","2","",""
"PP3V3_S5_ENTRIP","1","",""
"PPBUS_S5_HS_COMPUTING_ISN","2","",""
"4_L","11","",""
"PM_PWRBTN_1","1","",""
"BT_WAKE","2","",""
"USB_BT_CONN_N","2","",""
"USB_BT_CONN_P","5","",""
"PP1V05_S0_REG","3","",""
"CAM_DEBUG_RESET_L","1","",""
"CAMERA_PWR_EN","7","",""
"CHGR_CSO_R_N","7","",""
"CHGR_CSO_P_N","2","",""
"P5V_S4_EN","1","",""
"P5V3V3_S4_EN","3","",""
"P5V_S4","3","",""
"LVDS_EG_DDC","1","",""
"IMG_20171001_175119","1","",""
"IMG_20171001_173420","1","",""
"IMG_20171001_174305","1","",""
"IMG_20171001_225934","1","",""
"SMC_5_G3_SCL","1","",""
"PM_SPL_S5_L","2","",""
"PCH_SUSACK_L","8","",""
"3V_S4","2","",""
"SMC_5_G3","1","",""
"BKLT_PWM_KEYB","9","",""
"TPAD_SPI_IF_EN","10","",""
"TPAD_USB_IF_EN","8","",""
"PPVRTC_G3","7","",""
"PP5V_S4_EN_D","1","",""
"PP3V3_EN","1","",""
"LCDBKLT_ISNS","1","",""
"SMBUS_SMC_5_G3","1","",""
"CPU_PROCHOT_R_L","1","",""
"SMC_PROCHOT","7","",""
"SMC_FAN_RT_PWM","1","",""
"PP5V_S0SW_LCD","67","",""
"CHGR_LDO","1","",""
"SMC_ADPATER_EN","1","",""
"NC_LVDS_EG_A_DATA_N","1","",""
"LAPTOP_MB_SELLER","6","",""
"ENABLE_2G","1","",""
"PROFILE_2G","1","",""
"ENABLE_5G","1","",""
"PROFILE_5G","1","",""
"GPU_FBVDDQ_SENSE_N","1","",""
"MEM_VTT_EN","1","",""
"ISOLATE_CPU_MEM_L","7","",""
"PM_PCH_SYSPWROK","3","",""
"PP3V42_G2H","1","",""
"S5_HS_COM","1","",""
"S5_HS_OTH","1","",""
"PP3V3_T29","7","",""
"PP3V3S3_EN","12","",""
"PVCC_SO_CPU","1","",""
"SMC_BCACOK","10","",""
"PPCHGR_DCIN","17","",""
"PPVCORE_S0_CPU_PH1_L","4","",""
"CPUIMVP_BOOT1","3","",""
"LPC_AD","6","",""
"SMC_WAKE_SCI_L","6","",""
"PM_SLEEP_S4_L","2","",""
"PP3V3_S0_SW_SD_PWR","1","",""
"PP5V_S0_ALT_AUD_LDO_EN","1","",""
"PPVOUT_S0_LCKBKLT","1","",""
"ADPATER_SENSE","5","",""
"PP3V3_S3_MINI","2","",""
"PP1V5_S0_MINI","2","",""
"P1V8S3_PGOOD","9","",""
"P5VS4RS3_PGOOD","8","",""
"P1V05S0_PGOOD","7","",""
"DDRREG_PGOOD","5","",""
"SYS_DETECT","19","",""
"PP3V3S5_EN_L","1","",""
"PP3V3_S0_AUDIO","4","",""
"PP5V_S0_AUDIO","4","",""
"PP1V5_S0_AUD_DIG","1","",""
"PM_WLAN_EN_L","6","",""
"AP_PWR_EN","6","",""
"PW_PWR_EN","1","",""
"XDP_DB2_PCH_GPIO10_AP_PWR_EN","1","",""
"PPV5_S4","3","",""
"S5_HS_COMPUTING","3","",""
"PM_SLP_S5_LPRESENT","2","",""
"NAME_OF_USB","1","",""
"PATH_TO_BACKUP","2","",""
"NAME_OF_INTERNAL_SSD","1","",""
"GMUX_CFG0","2","",""
"PEX_CLKREQ_L","2","",""
"LCD_HDP_CONN","1","",""
"P1V05_S0_VREF","7","",""
"PP3V3_S0SW_LCD_UF","7","",""
"PPDDRVTT_S0_DDR_LDO","1","",""
"PPDD_S3_REG","2","",""
"1V5CPU_EN","1","",""
"PP3V3_S3_EN","3","",""
"SPI_MLBROM_CS_L","10","",""
"SPI_CS0_R_L","5","",""
"SPU_CS0_R_L","1","",""
"SMBUS_SMC","2","",""
"PP3V3_S4_EN","1","",""
"SMC_AOK","2","",""
"PPVOUT_S0_PCH_DCPRTC","23","",""
"LVDS_IG_A_DATA_N","1","",""
"PP1V5_S0_REG","6","",""
"PCIE_TBT","1","",""
"HS_OTHER_IOUT","1","",""
"1V05_TBT","1","",""
"PP3VS_S5","1","",""
"PP5V_S3RTUSB","1","",""
"PPDC_G3H_INRUSH","1","",""
"MEM_A_SA","1","",""
"PPBUS_S0_BKLT_FUSED","2","",""
"AUD_SENSE_A","2","",""
"S20171205_0001","1","",""
"S20171205_0002","1","",""
"GPU_REG","1","",""
"PPVCC_S0_CPU_PH1","21","",""
"PM_SLP_S5L","3","",""
"P3V3_S4_EN","6","",""
"PP3V3_S4_PSOC","3","",""
"PP3V3_3","2","",""
"PM_EN_FET_P3V3_S4","1","",""
"PP5V_S4_EXTA_ILIM","1","",""
"SW_LCD","3","",""
"BCKLIGT_EN_DIV","2","",""
"LCD_BCKLT_FUSED","2","",""
"PM_SYSRST","1","",""
"ONE_WIRE","1","",""
"ALL_SYS_PWRGOOD","7","This is a typo of ALL_SYS_PWRGD. When you see ALL_SYS_PWRGOOD, assume they meant to type ALL_SYS_PWRGD","ALL_SYS_PWRGD"
"PM_DSW_PWG","1","",""
"PPVIN_S5_HS_COMP","1","",""
"SYS_CONNECT","1","",""
"SMBUS_SMC_3_SCL","5","",""
"COMPUTING_ISNS","1","",""
"LCDBKLT_PWR_SW","2","",""
"IMG_8661","1","",""
"SMC_BIL_BUTTON","1","",""
"SYS_ONE","2","",""
"AUD_TIPDET","1","",""
"PPVRCT_G3_OUT","1","",""
"PPVIN_S5_COMPUTING_ISNS","1","",""
"T29_PWR_EN","1","",""
"1441_1","1","",""
"5MB_PRD_RGN","2","",""
"I2C_TPAD_SDA","3","",""
"SMBUS_BATT_CSL","1","",""
"BATT_SCL","1","",""
"SMC_ON_OFF","9","",""
"SMC_ONOF_L","4","",""
"PP5V1_S4SW_CC1","4","",""
"PP5V1_S4SW_CC2","1","",""
"PP1V05_S4SW","5","",""
"S_GATE","1","",""
"A_GATE","1","",""
"R_A","1","",""
"E85_CC1","8","",""
"GPU_RESET_R_L","2","",""
"PEG_CLKREQ_L","1","",""
"SMC_BCAC_OK","1","",""
"PPCHRG_DCIN","1","",""
"3V3S5_EN_R","1","",""
"GPU_VCORE","6","",""
"PCIE_WAKE","2","",""
"PP3V3_S5_LPCPLUS","1","",""
"PP3V42_G3H_BATT","1","",""
"PP3V42_G3H_CHGR","3","",""
"PPVIN_S4SW_TBTBST_FET","3","",""
"PP3V_S3_LDO","1","",""
"PP3V_S5_REG","1","",""
"BKLT_EN_DIV","5","",""
"PPBUS_SW_BKLT","4","",""
"BKL_SW","8","",""
"BKL_SCL","5","",""
"BKL_SDA","4","",""
"PPVCORE_SO","1","",""
"PP12V_LCD","5","",""
"PP3V3_S0_VIDEO","1","",""
"U_QPOET_RF","1","",""
"PP_BAT_VCC","2","",""
"CHGR_VNEG_R","6","",""
"CHGR_VCOMP_R","2","",""
"PPDCIN_S5_VSENSE","1","",""
"SMC_FAN_O_CTL","1","",""
"PPVIN_S5","4","",""
"SSD_CLKREQ_L","43","",""
"PP1V05_S0_CPU_VCCST","4","",""
"CHGR_AGATE_DIV","17","",""
"PPBYS_G3H","1","",""
"PP3V42_G3H_PCHPWRGD","2","",""
"WIFI_EVENT","2","",""
"PCIE_AP","2","",""
"PP5V_SW_ODD","3","",""
"PP5V_S3_IR_R","3","",""
"SATA_HDD_R2D_N","1","",""
"SATA_HDD_R2D_P","1","",""
"SATA_HDD_D2R_C_P","1","",""
"SATA_HDD_D2R_C_N","1","",""
"PP3V32_G3H","2","",""
"USB_CAMERA_P","2","",""
"USB_CAMERA_N","3","",""
"PP3V42_G3H_CONN","2","",""
"PP2V42_G3H","2","",""
"PM_PWRTBN_L","1","",""
"PP3V3_FW","2","",""
"PP1V05_FW","3","",""
"I2C_BKLT_SCL","34","",""
"I2C_BKLT_SDA","25","",""
"PP5VXX_EN","1","",""
"PM_EN_P5VS5","3","",""
"PMIC_EN_P3V3S5","28","",""
"PP3V3_LDO3V","33","",""
"3V3R3V0_AON","4","",""
"5V_G3H","2","",""
"PP3_V3S0SW_LCD_UF","1","",""
"PPMCPDDR_ISNS","1","",""
"IPPVCORE_S0_CPU","1","",""
"PP3V3_S5_SMC_AVCC","2","",""
"CHGR_SGATE_DIV","5","",""
"PP3V3GPU_SS","1","",""
"PP3V3_S5_SSD","21","",""
"S4_PWD_EN","1","",""
"PM_G2_EN","2","",""
"BKLT_PWM_TCON2MLB","2","",""
"BKLT_PWM_MLB2TCON","3","",""
"PP3V4S_G3H","3","",""
"HS_COMPUTING","2","",""
"CPU_VIDSOUT","4","",""
"P5V5_S4","1","",""
"LCD_MUX_EN","13","",""
"LCD_MUX_SEL","22","",""
"DP_EXTB_MUX_EN","1","",""
"DP_EXTA_MUX_EN","1","",""
"PPBAT_G3H","1","",""
"PP3V3_S3_PSOC","7","",""
"PP5V_S0_MCPREG_VCC","1","",""
"RT_S0_BOOT","1","",""
"PP5V_RT_LGATE","1","",""
"PP5V_RT_PHASE","1","",""
"PP5V_RT_S0_UGATE","1","",""
"P5V_RTS0_EN","2","",""
"PP5VR3V3_SW","2","",""
"LCD_PWR_5V_RC","1","",""
"PPBUS_S5_VS","1","",""
"PPVBAT_G3H_HGR_REG","1","",""
"S0_EN","2","",""
"PP3V0_G3H_AVREF_SMC","5","",""
"PP5_S3","3","",""
"SMC_BC_AOK","2","",""
"PPVCORE_GFX","1","",""
"PP3V3_S4_IPD","4","",""
"PPVBAT_G3H_CHRG_REG","5","",""
"CHRG_DCIN","3","",""
"CHRG_AGATE","4","",""
"MCPCORES0_PGOOD","1","",""
"CPUVTTS0_PGOOD","3","",""
"MCPPLLLDO_PGOOD","1","",""
"PPBAT_G3H_CONN","1","",""
"PPVBAT_G30_CONN","1","",""
"SM_BUS_SMC_G3_SDA","1","",""
"SM_BUS_SMC_G3_SCL","1","",""
"SYS_NEWIRE","1","",""
"SYS_ONWIRE","2","",""
"BMON_IOUT","6","",""
"LCDBKL_DISABLE","1","",""
"PPBUS_SW_LCDBKL_PWR","2","",""
"S5_L","5","",""
"S3_R_L","1","",""
"PPVIN_S5_HS","2","",""
"TO5V_S0","1","",""
"PPBUS_CPU_IMVP","1","",""
"PPDCIN_S5","2","",""
"PP1V05_S0_MCP_PEX_AVDD","1","",""
"PP1V05_S0_MCP_SATA_AVDD","1","",""
"SATA_ODD_R2D_C_N","1","",""
"18V5_S5","2","",""
"HS_S5_OTHER","1","",""
"PP5_S5_LDO","3","",""
"Z2_CLKIN","4","",""
"PPVRTV_G3H","1","",""
"ALL_EG_PGOOD","1","",""
"PP_3V3_TBTLC","2","",""
"CPU_VCORE_EN","1","",""
"EDP_BLKT_EN","3","",""
"PPVINVIN_S5_HS","1","",""
"CLK_25_T29","1","",""
"PPBUSG3_HOT","1","",""
"PPVCORE_SUS_PCH","6","",""
"PP3V3_34","1","",""
"IA32_MC0_STATUS","2","",""
"PP_AUDIO_CHS","1","",""
"PPDCIN_S5_3V42G3H","1","",""
"IMG_2451","1","",""
"CPUIMVP_ISUM","1","",""
"ALL_SYS_PWR_GD","1","This is a typo of ALL_SYS_PWRGD. When you see ALL_SYS_PWR_GD, assume they meant to type ALL_SYS_PWRGD","ALL_SYS_PWRGD"
"GPIO_1","1","",""
"GPIO_2","1","",""
"GND_CHGR_AGND","1","",""
"I2C_IOXP_SCL","12","",""
"EDP_INT_AUX","3","",""
"EDP_INT_AUX_P","30","",""
"PP3V3_S0_AUDIO_ANALOG","5","",""
"PP5V_S0_AUDIO_AMP_L","4","",""
"PP5V_S4_AUDIO_XW","3","",""
"TIPDET_1","1","",""
"PPVCORE_S0_CPU_VCCAXG","3","",""
"3V3_S5_SMC","8","",""
"P3V3S3_S4","3","",""
"3V3SUS_EN","1","",""
"CS4206_VREF_ADC","5","",""
"HPAMP_REF","5","",""
"S5_HS","4","",""
"IMG_5301","2","",""
"IMG_5300","2","",""
"PPMAIN_IO_CPU","1","",""
"S4_PWN_EN","1","",""
"MACX_SWAPON","1","",""
"GPUVCORE_PGOOD","11","",""
"TP_UPC_XA_DBG_UART_TX","1","",""
"CHGR_LDO_P5V0","6","",""
"PPVCCIO_S0","3","",""
"CHGR_BOOT1","6","",""
"CHGR_BOOT2","5","",""
"SMC_WIFI_PWR_EN","12","",""
"PPVIN_S0_GFXIMVP","4","",""
"PP5V_S0_GFXIMVP_VDD","3","",""
"PANEL_P5V_EN","13","",""
"PANEL_P3V3_EN","9","",""
"SMC_LID_LEFT","63","",""
"LID_OPEN","31","",""
"SMC_LID_LEFT_R","9","",""
"SMC_LID_RIGHT","66","",""
"HALL_SENSOR_RIGHT","19","",""
"LID_OPEN_R","2","",""
"BUF_EDP_PANEL_PWR_EN","24","",""
"PP_BUS_S5_HS","6","",""
"CPUVR_PHASE1","16","",""
"CPUVR_PHASE2","10","",""
"PP_BUS_S5","1","",""
"PP20V_USBC_XB_VBUS","44","",""
"PPDCIN_G3H_CHGR_R","13","",""
"TBA_AUX_DET","36","",""
"BUS_G3H","2","",""
"PEPEBUS_G3HOT","1","",""
"SMC_2_S3_SDA","1","",""
"SMC_2_S3_SCL","1","",""
"GND_CHASSIS_AUDIO","1","",""
"MIC_LO_CONN_F","1","",""
"PPVRTC_GR3","1","",""
"PP3V3_PMICLDO","30","",""
"CLK32_RTC","1","",""
"C3221_RF","1","",""
"PP3V42_G3H_BOOST","2","",""
"PP3V42_G3H_SW","1","",""
"SMC_FAN_1_CTL","1","",""
"5_S5","1","",""
"5_S3","2","",""
"3_S5","5","",""
"3_S3","1","",""
"PP_BUS_G3H","4","",""
"PP3V3_S0_LCD","4","",""
"LCD_BCKLT_EN","1","",""
"LCD_BCKLT_EN_L","1","",""
"PPVCCSA_SO_CPU","1","",""
"PP1V05_S0_LDO","5","",""
"PP0V75_SO_DDRVTT","2","",""
"PWR_GOODS","1","",""
"PP3V3_S0_MON","1","",""
"PP1V05_SO_VMON","2","",""
"PP3V3_SO_MON","1","",""
"ALL_SYS_PWR","1","This is a typo of ALL_SYS_PWRGD. When you see ALL_SYS_PWR, assume they meant to type ALL_SYS_PWRGD","ALL_SYS_PWRGD"
"ALL_SYS_PWD","1","This is a typo of ALL_SYS_PWRGD. When you see ALL_SYS_PWD, assume they meant to type ALL_SYS_PWRGD","ALL_SYS_PWRGD"
"DDREG_VTTSNS","2","",""
"PP1V53_S3","1","",""
"PPVTTRRD3_S3","1","",""
"DDREG_1V8_VREF","2","",""
"DDRREG_FB","3","",""
"DDRREG_VDDQSNS","3","",""
"DDREG_DRVL","2","",""
"DDRREG_LL","4","",""
"DDRREG_DRVH","3","",""
"DDRREG_VBST","2","",""
"MEMVTT_PWR_EN","7","",""
"DDRREG_TRIP","2","",""
"DDRREG_MODE","2","",""
"CPU_VCORE_SO_CPU","1","",""
"P5V_S4RS3_FUNC","3","",""
"PP1V1_S5_REG","3","",""
"PGOOD_1V1_S5","3","",""
"5VREG_EN","4","",""
"P5VS3_ENABLE","1","",""
"PP20V_XA","1","",""
"SMC_USBC_INT_L","54","",""
"PP_VRTC_G3H","1","",""
"P5V3V3_VREF2","1","",""
"USB_EXTA_N","3","",""
"P5VS4_VSW","1","",""
"SMC_TX_L","3","",""
"PPVBAT_G3HOT_CHRG_REG","1","",""
"14_20","1","",""
"PPVIN_S0_DDRREG_LDO","1","",""
"PP3V3_ENET_SYSCLK","2","",""
"SM_BC_ACOK","2","",""
"ADAPTOR_SENSE","1","This is a typo of ADAPTER_SENSE. When you see ADAPTOR_SENSE, assume they meant to type ADAPTER_SENSE","ADAPTER_SENSE"
"PMAP_PV_REMOVE","1","",""
"PMAP_INTERNAL","1","",""
"1V8_S0","7","",""
"CPUVSENSE_IN","1","",""
"PP5V_S4_IPD","3","",""
"FAN_RT_PWM","13","",""
"PP3V3_5","1","",""
"PCH_CLK32K_RTCX","4","",""
"PCH_CLK24M_XTALOUT","1","",""
"PP3V3_G3H_UPC_XA","6","",""
"PP3V3_S5_TBT_X","1","",""
"EG_RAIL3_EN","3","",""
"PPV_BATT_G3H","1","",""
"ADDAPTER_SENSE","1","This is a typo of ADAPTER_SENSE. When you see ADDAPTER_SENSE, assume they meant to type ADAPTER_SENSE","ADAPTER_SENSE"
"PPVIN_PP3V42_G3H","1","",""
"PPBUS_GG3H","1","",""
"75V_S3","1","",""
"EDP_PANEL_PWR_OR_PSR_EN","9","",""
"PP5V_S4R3","7","",""
"PPV5_S4RS3","1","",""
"USB3_EXTA_R2D_C_N","3","",""
"USB3_EXTA_R2D_C_P","3","",""
"PP3V3_UPC_XA_LDO","136","",""
"HALL_SENSOR_LEFT","24","",""
"EL_CAPITAN","1","",""
"HDA_BIT_CLK_R","2","",""
"HDA_SYNC_R","1","",""
"HDA_RST_R_L","1","",""
"HPAMO_REF","1","",""
"PPBUS_S5_HS_COMP_ISNS","1","",""
"PP3V3_S0_PCH_GPIO","2","",""
"PP1V05_S0GPU_REG","2","",""
"PPVCC_S0_CPU_REG","9","",""
"BATT_SWI","1","",""
"PP3V3_S0_PCH","2","",""
"P5VSUS_SS","2","",""
"P3V3SUS_EN_L","5","",""
"P3V3SUS_SS","4","",""
"DCIN_VSENSE_EN","1","",""
"GPU_3","2","",""
"PP_CPU","1","",""
"PPVIN_S0_CPU","3","",""
"DP_INT_ML_N","3","",""
"P3V3_S5_EN","4","",""
"PP5V_S4_P18V5S5","2","",""
"PPDCIN_E85_SS","9","",""
"CAM_PCIE_RESET_L","3","",""
"TBT_PCIE_RESET_L","1","",""
"AP_CLKREQ_Q_L","12","",""
"CAM_CLKREQ_L","1","",""
"CLKREQ_L","3","",""
"SSD_CLKREQ_CONN_L","23","",""
"LCD_IRQ_L","9","",""
"SMC_B_ACOK","1","",""
"PCH_SATAPHY_PC","1","",""
"LID_SW","3","",""
"PPDCIN_G3H_IOSL","2","",""
"GTVR_FCCM","7","",""
"PPBUS_S0_CPU","1","",""
"FULL_FUCKING_STOP","1","",""
"ALL_SYS_PWR_GOOD","3","This is a typo of ALL_SYS_PWRGD. When you see ALL_SYS_PWR_GOOD, assume they meant to type ALL_SYS_PWRGD","ALL_SYS_PWRGD"
"PPVIN_SOSW_LCDBKLT_R","1","",""
"DP_MUX_EN","3","",""
"CPUIMVP_UGATE","1","",""
"PP3V3_G3H_REG_R","7","",""
"PPIV05_SO","1","",""
"CPUVCCIO_SO_EN","1","",""
"PCIE_WAKE_L","12","",""
"SMC_DELAYE_PWRGD","2","",""
"DEV_0FD5","1","",""
"PM_CLK32K_SUSCLK_R","4","",""
"BKLT_SCL","41","",""
"PPVIN_2V7NAND_LB","23","",""
"EP3V3GPU_EN","1","",""
"TBA_VDDA","51","",""
"ALL_SYS_PWRG","3","This is a typo of ALL_SYS_PWRGD. When you see ALL_SYS_PWRG, assume they meant to type ALL_SYS_PWRGD","ALL_SYS_PWRGD"
"CPU_VR_FCCM","1","",""
"CPUVR_PWM2","9","",""
"CPUVR_PWM1","6","",""
"EN_L","2","",""
"S0_BKLT","1","",""
"OTHER_ISNS","1","",""
"SV3_S5","1","",""
"5V3V3S5_REG5","3","",""
"PM_G2_P3V3S5_EN_L","2","",""
"5V_S3_LL","2","",""
"5V_S3_HH","1","",""
"S3_EN","2","",""
"PM_RSM_RST_L","3","",""
"PM_SLP_SX_L","162","",""
"PPVRTC_G3J","3","",""
"HS_COMPUTING_ISNS","1","",""
"P3VS3_EN","1","",""
"AP_CLKREQ_L","20","",""
"P_CLKREQ_L","2","",""
"PPBUS_G3H_TPAD","4","",""
"SMC_CPU_FSB_ISENSE","13","",""
"SMC_BATT_ISENSE","17","",""
"PPBUS_G3H_VSENSE","2","",""
"PBUSVSENS_EN_DIV","2","",""
"S0_LCDBKL","2","",""
"PPBUS_SW_LCDBKLT","1","",""
"PP1V2_S0SW","28","",""
"PPBUS_S5_S_OTHER_ISNS","1","",""
"PPVBATT_G3H_CONN","1","",""
"KBDLED_CATHODE2","3","",""
"PPVOUT_BKLT_FB2","1","",""
"PCH_INVTRMEN","1","",""
"PCH_SRT","1","",""
"PCH_INT","1","",""
"PCH_INV","1","",""
"PP3V4_3GH","1","",""
"PP5V_S0_BKLT_A","16","",""
"PP5V_S0_BKLT_D","16","",""
"PPVIN_S0_CPUAXG","2","",""
"CPUIMVP_IMAXB","1","",""
"CPUIMVP_IMAXA","3","",""
"SYSCLK_CLK32K_PCH","6","",""
"PPDCPRTC_PCH","13","",""
"PP3V42_G3H_SMC_SPV","1","",""
"PP3V3_S5_AREF_SMC","1","",""
"IC2_BKLT_SCL","1","",""
"I2C_BKLT_ICL","1","",""
"BKLT_SDA","25","",""
"USB_C","6","",""
"DFR_DISP_PWR_EN","8","",""
"DFR_DISP_SMC_RST_L","10","",""
"PANEL_FET_EN_DLY","9","",""
"PANEL_P5V_EN_D","1","",""
"MESON_DRM_DOC","1","",""
"DX_SEL","2","",""
"SSD_PWR_EN_L","17","",""
"PP3V3_S5_SSD_LB","15","",""
"SSD_BOOT_L","11","",""
"STORAGE_EN","11","",""
"SSD_RESET_LB_L","21","",""
"PCIE_CLK100M_SSD_LB_P","3","",""
"EDP_AUXCH_C_N","9","",""
"EDP_AUXCH_C_P","9","",""
"PP5V_S0_SW_LCD","1","",""
"PP3V3_S0_SW_LCD","1","",""
"DP_INT_HPD_R","8","",""
"PLT_RST_BUF_L","40","",""
"MC_ADAPTER_EN","1","",""
"CPUIMVP_UGATE1_R","1","",""
"PP5V5_S0","2","",""
"CPU_VCC_VALSENS_N","1","",""
"CPU_AXG_VALSENS_N","1","",""
"CPU_VALSENS_P","1","",""
"SUBC_VBUS","1","",""
"PP3V3_GH3","2","",""
"P5VP3V3_VREF","1","",""
"P3V3_SUS","8","",""
"PP3V3S0SW_LCD_UF","1","",""
"PMSYSRST_L","2","",""
"PP3V_S4","4","",""
"CLEAN_ME","6","",""
"SMC_BC_AC_OK","3","",""
"HPWR_EN_L","8","",""
"PP3V3_UPC","4","",""
"M_SLP_SUS_L","2","",""
"PCH_CLK_RTCX1","1","",""
"DFR_DISP_RST_L","2","",""
"PPBUS_G2H","6","",""
"P3V3SSD_VNOM","2","",""
"SSD_CLQREQ_L","3","",""
"PPVCORE_S0_CPU_PH2","13","",""
"SD_D","1","",""
"SMC_ON_L","1","",""
"P1V8_S0SW_DFR","2","",""
"PP3V3_S5_T139","6","",""
"CHGR_A","47","",""
"BASE_18","1","",""
"PP1V35_S3RS0_CPUDRR","1","",""
"PDDR_S3_REG_L","3","",""
"LVDS_BKL_ON","3","",""
"PPVOUT_S0_LCDBKLT_SW","1","",""
"CPUVCORE_HISIDE_IOUT","3","",""
"PPVIN_S5_CPU_IMVP_ISNS_R","1","",""
"PM_SLP_S3_L_R","1","",""
"P1V05S5_EN","1","",""
"P1V05S5_ISEN","1","",""
"P1V05S5_DRVH","2","",""
"P1V05S5_DRVL","2","",""
"PPVOUT_G3_PCH_DCPRTC","13","",""
"PP1V2_S5_SMC_VVDC","1","",""
"PM_DSW_DWRGD","1","",""
"PP1V05_SUS_LDO","2","",""
"1V05_SUS","20","",""
"PPBUS_S5_HS_OTHER3V","1","",""
"PP3_V3_S4SW_SNS","1","",""
"SMC_AVREF","17","",""
"PP5_V5_S3","1","",""
"TSC_DEADLINE","1","",""
